0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Dr. Wetzel	New York State Board of Regents
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Environmental Inventories The Administration	Global Environment Facility
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Mrs. Ashworth	World Book Encyclopedia
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Dow Jones	Baby Bells
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Mrs. Chennault	Thomas G. Corcoran
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Lusardi	Syracuse
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Dresser	Government School of Design
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Lawrence Pezzullo	Haiti
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Lawrence E. Pezzullo	Haiti
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	Mr. Goldmark	World Trade Center
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Islamic Holy War	Malta
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	SEAGRAM	Calistoga
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Road Show The Spice Girls	Istanbul
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Justice Clarence Thomas	Atlanta
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Patriot League Tournament	Annapolis
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Mr. Scribner	International Labor Defense
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Mort Cooperman	Manhattan
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Gayle Howard	West Orange
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Hyman Besser	Newark
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Mr. Kourtides	Muttontown
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Bus Company	Bronx
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Mr. Maslin	New York City
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Mr. Yinger	Pennsylvania
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Himes	Arizona
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	As Eagle Snacks Inc.	St. Louis
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Croatian	Mike Newlin
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	American	Cracker
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Russian	MTV Beach Party
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Tough Providence Days The Friars	Big East
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Florence	United States
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	I.B.M.	Peru
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Bronx Zoo	New York City
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Society for Savings	Hartford
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Mulryan Nash	New York
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	El Flamingo	Manhattan
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Pieter A. Fisher	Wall Street
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Ben Goddard	Malibu-based Goddard-Claussen
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Harvey B. Cohen	Cohen
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	CHEN ZHEN	Shanghai
1	path#nsubj|<-nsubj<-attend->dobj->|dobj	Foyle	Class D Hamilton
1	path#nsubj|<-nsubj<-attend->dobj->|dobj	Aisha Sanjurjo	Adlai Stevenson High School
1	path#nsubj|<-nsubj<-attend->dobj->|dobj	Lina Gelfer	Fort Hamilton High School
1	path#nsubj|<-nsubj<-attend->dobj->|dobj	Dr. Fein	Brooklyn College
1	path#nsubj|<-nsubj<-attend->dobj->|dobj	Mr. Mc Phail	Kent School
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Jimmy	Sotheby
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Other Shore	Museum of Modern Art
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Lottsa Talc	Aqueduct
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Richard C. Holbrooke	Belgrade
1	path#nsubj|<-nsubj<-attend->dobj->|dobj	Dr. Scoville	Yale College
1	path#nsubj|<-nsubj<-attend->dobj->|dobj	Ms. Davis	Brown University
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Ms. Benedict	Henry Gifford
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	No Comment About Tape	Mr. Crowe
1	path#nsubj|<-nsubj<-attend->dobj->|dobj	Chie Sakuma	Brown
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Mr. Moncrief	I.R.S.
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	West	Julius K. Nyerere
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Red Storm	Fraschilla
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Mr. Reagan	Federal Government
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	New York Friars Club	Mr. Herman
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Dr. Trivlis	Parks Department
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Steve Gillette	Treestar Coffeehouse
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Mr. Lindsey	American Enterprise Institute
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Mr. Feinstein	Carlyle
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Peter	Rowdy Hall
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	David N. Dinkins	Booth Memorial Hospital
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Puerto Rico	Harlem
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Gordon E. Sawyer Award	Pierre Angenieux
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Mr. McIntyre	White House
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Grace Swanson	Tellabs
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Westchester County Republican Committee	County Center
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	DERRICK CULLORS	CURTIS MARTIN
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Randall A Terry	Congress
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Aaron Dickey	Xer
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Alfonso Soriano	Posada
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Lleyton Hewitt	Philippoussis
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Douglas J. Lober	Larry Rakers
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Sam Daniel	Staten Island
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Rolston	Holik
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Mr. Trujillo	Richard D. McCormick
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Moe	Allman Brothers
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Ireland	E. Heading
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	New Year 's Day	Angelica Film Center
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Tailback Ki-Jana Carter	Michigan
1	path#nsubj|<-nsubj<-attend->dobj->|dobj	Mrs. Kocher	Radcliffe
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Arizona Cardinal	Upper Montclair Country Club
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Jordan	Comiskey Park
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Dineen	Islanders
1	REL$/business/person/company	Phyllis Kaniss	University of Pennsylvania
1	REL$/business/person/company	Bill Elson	International Creative Management
0	REL$/business/person/company	Encyclopedia Britannica	Business Week
1	REL$/business/person/company	Zarubevel	Rutgers
0	REL$/business/person/company	Mr. Duva	New York University
1	REL$/business/person/company	Leonard Silk	The New York Times
1	REL$/business/person/company	Jair Pruitt	New York University
1	REL$/business/person/company	Michael Murphy	Overpriced Stock Service
1	REL$/business/person/company	Mr. Mang	Bon Marche
1	REL$/business/person/company	Arthur L. Carter	The Nation
1	REL$/business/person/company	Ronni Sonnenberg	PC
1	REL$/business/person/company	Theresa Grentz	Rutgers
0	REL$/business/person/company	Knight	Stanford
1	REL$/business/person/company	Gary Young	Cooper Hospital-University Medical Center
0	REL$/business/person/company	Euromoney	Institutional Investor
1	REL$/business/person/company	Ernest M. Hopkins	Dartmouth
0	REL$/business/person/company	Finley	Catfish
0	REL$/business/person/company	Hayes	Nationsbank
0	REL$/business/person/company	Detroit Medical Center	Wayne State University
0	REL$/business/person/company	Man Who Listens	Random House
1	REL$/business/person/company	Mr. Lindsey	American Enterprise Institute
0	REL$/business/person/company	Mr. Amman	Charles Jourdan
0	REL$/business/person/company	Mr. Smales	Procter & Gamble Company
1	REL$/business/person/company	Denise Korniewicz	Johns Hopkins School of Nursing
1	REL$/business/person/company	GERALD A. SHIENER	Wayne State University
1	REL$/business/person/company	Dr. Sheldon Weinbaum	City College
1	REL$/business/person/company	Fred Astman	First Wilshire Securities Management of Los Angeles
1	REL$/business/person/company	Yu Weichao	Beijing University
1	REL$/business/person/company	Dr. Eileen Storey	UConn Section of Occupational
0	REL$/business/person/company	Mr. Hand	Cornell University
0	REL$/business/person/company	Mr. Leviton	Retirement Growth
0	REL$/business/person/company	Allan Bristow	Johnson
1	REL$/business/person/company	Mr. Huey	The Wall Street Journal
0	REL$/business/person/company	Felix G. Rohatyn	Lazard Freres
0	REL$/business/person/company	Vic Faraci	Warner Reprise Music
0	REL$/business/person/company	Ms. Davis	Brown University
1	REL$/business/person/company	Robert McCire	John Jay College
1	REL$/business/person/company	James Stacy Coles	Bowdoin College
1	REL$/business/person/company	George Abercrombie	Glaxo
1	REL$/business/person/company	Jim Beattie	Cigna
0	REL$/business/person/company	Adam Christing	Hilarious Collection of Wholesome Jokes
0	REL$/business/person/company	Air Mobility Wing Medical Unit	Air Force
1	REL$/business/person/company	Don Hauka	The Province
0	REL$/business/person/company	Charles Carlson	Hammond
1	REL$/business/person/company	Troels Eklund Andersen	Aalborg University
1	REL$/business/person/company	Bill Mechanic	Twentieth Century Fox
1	REL$/business/person/company	Dr. Kay Lawson	San Francisco State University
1	REL$/business/person/company	Ann Novotnick	Bloomingdale
0	REL$/business/person/company	Dr. DeVries	Science
1	REL$/business/person/company	Dr. Brian Marsden	Harvard-Smithsonian Center for Astrophysics
0	REL$/business/person/company	Baghdad	Special Commission
1	REL$/business/person/company	William O. McCoy	University of North Carolina
1	REL$/business/person/company	Neil McCauley	Standard Chartered Bank
1	REL$/business/person/company	Doris L. MacKenzie	National Institute of Justice
0	REL$/business/person/company	Mr. Sarsgaard	Washington University
1	REL$/business/person/company	Dr. Judith Lang	Texas Memorial Museum
0	REL$/business/person/company	Ari Isenstadt	Wesleyan University
0	REL$/business/person/company	Rabbi Lewittes	City College
1	REL$/business/person/company	Nussbaum	Harvard
1	REL$/business/person/company	Dr. William W. Monafo	Washington University School of Medicine
1	REL$/business/person/company	Dr. Steven M. Stanley	Case Western Reserve University in Cleveland
1	REL$/business/person/company	Dr. Miriam Adderholdt-Elliott	University of North Carolina
1	REL$/business/person/company	Mr. Mullins	Columbia
1	REL$/business/person/company	Mara Krechesvsky	Project Zero
1	REL$/business/person/company	Norman E. Richardson	Gettysburg College
1	REL$/business/person/company	Dr. Michael B. McElroy	Harvard
0	REL$/location/location/containedby	Mr. Campbell	Sonoma County
1	REL$/location/location/containedby	Savings of America	Ohio
1	REL$/location/location/containedby	Adventist School	Brooklyn
0	REL$/location/location/containedby	Andrea Gabor	New York
0	REL$/book/author/works_written	Mr. Mantello	Brad
0	REL$/book/author/works_written	Last Christmas	Richard Donner
0	REL$/book/author/works_written	Michael Palin	Andrew McAlpine
0	REL$/book/author/works_written	Anne	Elizabeth II
0	REL$/book/author/works_written	Danny	Jack
0	REL$/book/author/works_written	David W Chen	Choice Coffee Bar & Eatery
1	REL$/book/author/works_written	Opera Northeast	South Pacific
0	REL$/book/author/works_written	Laura Winters	Wes Anderson
0	REL$/book/author/works_written	Ruth Reichl	Inagiku
0	REL$/book/author/works_written	CAMILLA	Deepa Mehta
0	REL$/people/person/nationality	Montevideo	Brazil
0	REL$/organization/parent/child	Mr. Trump	Foundling Hospital Building
0	REL$/organization/parent/child	Hachette	Eve Magnant
0	REL$/organization/parent/child	Philips	Arrau Collection
1	REL$/organization/parent/child	Christian Broadcasting Network	International Family
0	REL$/organization/parent/child	Mike Medavoy	United Artists
0	REL$/organization/parent/child	Brent Collinson	Rhett
0	REL$/organization/parent/child	General Motors Corporation	Tracker
0	path#rcmod|->rcmod->head->dobj->|dobj	Edward J. Markey	House
0	path#rcmod|->rcmod->head->dobj->|dobj	Robert O. Boorstein	Task Force on National Health Care Reform
0	path#rcmod|->rcmod->head->dobj->|dobj	Dr. David E. Rogers	Dr. Myers
1	path#rcmod|->rcmod->head->dobj->|dobj	John Ostrout	Commission
0	path#rcmod|->rcmod->head->dobj->|dobj	Community Board	City Planning Department
0	path#rcmod|->rcmod->head->dobj->|dobj	Republican	Bill Randall
1	path#rcmod|->rcmod->head->dobj->|dobj	Walter Staab	SFM
1	path#rcmod|->rcmod->head->dobj->|dobj	Dr. Sandra Kaplan	American Psychiatric Association 's Committee
1	path#rcmod|->rcmod->head->dobj->|dobj	Richard Gordon	Subic Bay Free Port
1	path#rcmod|->rcmod->head->dobj->|dobj	H. Poindexter	Baltimore Gas
1	path#rcmod|->rcmod->head->dobj->|dobj	Nader Sultan	Kuwait Petroleum
1	path#rcmod|->rcmod->head->dobj->|dobj	Calvin Kent	Energy Information Adminstration
1	path#rcmod|->rcmod->head->dobj->|dobj	Charles Rondoni	MidAm Advisory Board
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	ERIC HILLMAN	New York
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Haley	Jets
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	Mr. Dinkins	Baragwanath Hospital
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	Bailey	Baton Rouge
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Cyber PR	Morris Plains
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Health Effects Institute / Asbestos Research	Cambridge
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Rio Network	Raleigh
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Interbrand	Chicago
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Harrod & Mirlin Ltd.	Toronto
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Cablevision	Federal District Court
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Mr. Faller	Johannesburg College of Education
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Miss Spaulding	Boston University
1	path#nsubj|<-nsubj<-attend->dobj->|dobj	Mr. Cisneros	George Washington University
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	John Warren Kindt	University of Illinois
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Seymour Martin Lipset	Stanford University
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	McCannon	Norwich University
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Dr. Bernard Gee	Yale University
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Dr. William Friedrich	Mayo Clinic
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Montana	Tampa Bay
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Dorn McGrath	George Washington University
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Dr. Jerry Silver	Case Western Reserve University School of Medicine in Cleveland
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Morton D. Paley	University of California
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Riordan Roett	Johns Hopkins University
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Mr. Huang	Congress
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Max Sherman	University of Texas
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Times Magazine	Harvard Law School
1	REL$/location/location/containedby	Charcoal Grills	Manhattan
0	REL$/location/location/containedby	Ethel	Santa Monica
0	REL$/location/location/containedby	NoHo	John Houck
0	REL$/location/location/containedby	Elizabeth Taylor	Wales
1	REL$/location/location/containedby	Airmont Road	New York
0	REL$/location/location/containedby	Westfield	Arnold Fassler
0	REL$/book/author/works_written	Goldie	Bridge
1	REL$/book/author/works_written	Park City	Ann Beattie
0	REL$/book/author/works_written	Ruth Reichl	Pondicherry
0	REL$/book/author/works_written	Journal	Blue Star Grill
0	REL$/book/author/works_written	Lord	The Beauty of the Beast
0	REL$/book/author/works_written	Ms. Hendricks	Standchen
0	REL$/book/author/works_written	Fanny	Henry
1	REL$/book/author/works_written	Anthony Dowell	Swan Lake
0	REL$/people/person/nationality	Yitzhak Rabin	Gaza
0	REL$/people/person/nationality	Elizabeth Taylor	Wales
1	REL$/people/person/nationality	Ms. Lawson	England
0	REL$/people/person/nationality	Mets	Mexico
0	REL$/organization/parent/child	Pfizer Inc.	New York City-based
0	REL$/organization/parent/child	Next Computer Inc.	Mr. Jobs
0	REL$/organization/parent/child	Northern Telecom	MCI
0	REL$/organization/parent/child	BBDO	Rapp Collins Marcoa
0	REL$/organization/parent/child	Exxon	South Jersey
0	REL$/organization/parent/child	American Airlines	Boeing
0	path#rcmod|->rcmod->head->dobj->|dobj	Republican	Richard Rosenbaum
0	path#rcmod|->rcmod->head->dobj->|dobj	Peter Staley	Act-Up
0	path#rcmod|->rcmod->head->dobj->|dobj	Roy M. Goodman	Mr. Rangel
0	path#rcmod|->rcmod->head->dobj->|dobj	Bush	Senate Judiciary Committee
1	path#rcmod|->rcmod->head->dobj->|dobj	Mr. Bowen	Coalition Party
1	path#rcmod|->rcmod->head->dobj->|dobj	John Powis	East Brooklyn Churches
1	path#rcmod|->rcmod->head->dobj->|dobj	Assemblywoman Barbara M. Clark	State-Federal Relations Committee
1	path#rcmod|->rcmod->head->dobj->|dobj	Arthur J. Hill	Coldwell Banker Real Estate Group
0	path#rcmod|->rcmod->head->dobj->|dobj	Bennie Thayer	National Association
1	path#rcmod|->rcmod->head->dobj->|dobj	Roland Smith	British Aerospace P.L.C.
1	path#rcmod|->rcmod->head->dobj->|dobj	Mildred Duran	Street Activity Permit Office
0	path#rcmod|->rcmod->head->dobj->|dobj	Mr. Stinnett	Transfer Board
0	path#rcmod|->rcmod->head->dobj->|dobj	Mr. Penner	Congressional Budget Office
0	path#rcmod|->rcmod->head->dobj->|dobj	Republican	Christopher J. Mega
1	path#rcmod|->rcmod->head->dobj->|dobj	Myron A. Wick Jr.	Dominick & Dominick
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Anthony	New York
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Bush	Vincent
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	Fernando De Souza	New York
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Warriors	Sweet
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	Mr. Halter	Afghanistan
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Aziz	French
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	Mr. Fahad	Saudi Arabia
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	George	Hotel Cleveland
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	Mr. Hoeg	New York
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Nickelodeon	Manhattan
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Commerce Department	Osaka
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Southland Center	Dallas
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Patsy	London
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Amsterdam Rotterdam Bank	New York
1	path#nsubj|<-nsubj<-attend->dobj->|dobj	Dr. Post	University of Chicago
1	path#nsubj|<-nsubj<-attend->dobj->|dobj	Mr. Hoffman	Library of Congress
1	path#nsubj|<-nsubj<-attend->dobj->|dobj	Daniel R. Feenberg	Princeton
1	path#nsubj|<-nsubj<-attend->dobj->|dobj	Mr. Morris	White House
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Mr. Wilson	Dorothy
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Catherine G. Krupnick	Harvard School of Education
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Williams	Hospital
1	path#nsubj|<-nsubj<-attend->dobj->|dobj	Dr. Swinton	University of Toronto
1	path#nsubj|<-nsubj<-attend->dobj->|dobj	Dr. Thomas J. King	City College of New York
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Edward de Grazia	Benjamin Cardoza School of Law
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Dr. Michael P. Levine	Kenyon College
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Ann Lieberman	Columbia University 's Teachers College
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Christina Jeffrey	Kennesaw State University
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Mr. Munitz	University of Illinois
1	REL$/business/person/company	Jennifer O'Mahony	Netscape
1	REL$/business/person/company	Mr. Hoffman	Library of Congress
0	REL$/business/person/company	Gilberto Hernandez	Mexico
0	REL$/business/person/company	Gerald Marzorati	Rise of Rock and Roll
0	REL$/business/person/company	Bisons	Robert E. Rich Jr.
1	REL$/business/person/company	Mihailovich	CBS Sports
1	REL$/business/person/company	Cal Nwabudu	Chase Manhattan Bank
1	REL$/business/person/company	Jim Crutchfield	Berkeley
0	REL$/business/person/company	Marie Fuchs	Louis
0	REL$/business/person/company	John Jay	CUNY
0	REL$/business/person/company	Bruce McInnes	Sarah Lawrence College
0	REL$/business/person/company	Tri-Star	Sony
0	REL$/business/person/company	Beach Towel	Seth Rosenfeld
1	REL$/business/person/company	Sam Y. Cross	Federal Reserve Bank of New York
1	REL$/business/person/company	David L. Shambaugh	University of London
1	REL$/business/person/company	Mark W. Verbrugge	General Motors
1	REL$/business/person/company	Hubbell Robinson Jr.	CBS
0	REL$/business/person/company	Dorsey	Mephistopheles
1	REL$/business/person/company	Thomas Brayton	Union Cotton Manufacturing Company
0	REL$/business/person/company	Mr. Abbott	Trinity College
1	REL$/business/person/company	Mr. Shapiro	General Motors
0	REL$/business/person/company	Peter Stark Motion Picture Producing Program	University of Southern California
0	REL$/business/person/company	Time Twisting Turns Of Complaint His	Equal Employment Opportunity Commission
0	REL$/business/person/company	Owen B. Butler	Procter & Gamble
1	REL$/business/person/company	Gary Garland	Qualcomm
0	REL$/business/person/company	Charlie	Churchill Downs
0	REL$/business/person/company	Mr. Wechsler	High Performance Review
0	REL$/business/person/company	J. Edward Meyer	CUNY
1	REL$/business/person/company	Dr. Susan Gagnon	University of Miami
0	REL$/business/person/company	Mr. Law	New York University
1	REL$/business/person/company	Richard Raysman	Brown
1	REL$/business/person/company	Mark W. Fisher	Pacific Bell Internet Services
0	REL$/business/person/company	McNair	Stambaugh Stadium
0	REL$/business/person/company	Mr. Lloyd	Mary
1	REL$/business/person/company	Mike McCarthy	MSG Network
0	REL$/business/person/company	Mr. Amir	Bar-Ilan University
0	REL$/location/location/containedby	Brock Smith	Ontario
0	REL$/location/location/containedby	Tysan	West Virginia
0	REL$/location/location/containedby	Meyers	Sunnyvale
0	REL$/location/location/containedby	Marcel Lachemann	California
0	REL$/location/location/containedby	Woolworth Building	Mr. Dryfoos
0	REL$/location/location/containedby	Brandasee	Farmington
0	REL$/location/location/containedby	Rowling	Texas
1	REL$/location/location/containedby	Middlesex Somerset Mercer Regional Council	New Jersey
0	REL$/location/location/containedby	Mr. Boskin	California
0	REL$/location/location/containedby	Juneau	Cleone T. Graham
1	REL$/location/location/containedby	Christopher Whittle	Tennessee
1	REL$/location/location/containedby	Corsica	de Cala Rossa
0	REL$/location/location/containedby	Ken Bullock	Georgia
0	REL$/location/location/containedby	Walid Khadouri	Cyprus
0	REL$/location/location/containedby	Mr. Vesak	North Carolina
1	REL$/location/location/containedby	Kraft Food Services	New York
0	REL$/location/location/containedby	GEORGE B. KIRSCH	New York
0	REL$/location/location/containedby	Susan Jones	Arizona
0	REL$/location/location/containedby	Pequots	Ledyard
0	REL$/location/location/containedby	Rabbi Teitelbaum	New York
0	REL$/location/location/containedby	Tommy Svensson	Sweden
0	REL$/location/location/containedby	Andy Cohen	New York
0	REL$/location/location/containedby	Gideon Weil	St. Louis
1	REL$/location/location/containedby	Sun International Hotels Limited	New York
0	REL$/location/location/containedby	John H. Ricard	Baltimore
0	REL$/location/location/containedby	Michael Stember	California
0	REL$/location/location/containedby	Sadyrin	Turkey
0	REL$/location/location/containedby	Ruben Baraey	Russia
0	REL$/location/location/containedby	Southern	European Union
0	REL$/location/location/containedby	La Jolla	Katherine F. Nisbet
0	REL$/location/location/containedby	Philip S. Khoury	Middle East
0	REL$/location/location/containedby	John P. LaWare	New England
0	REL$/location/location/containedby	JEREMY GERARD	New York
0	REL$/location/location/containedby	Mr. Dombroskas	Connecticut
0	REL$/location/location/containedby	Mr. Fischer	Germany
0	REL$/location/location/containedby	Dr. David Wong	Colorado
0	REL$/location/location/containedby	Dish Doctor	Italy
0	REL$/location/location/containedby	Robert Berzok	Connecticut
0	REL$/location/location/containedby	Aline	New York
0	REL$/location/location/containedby	VINCE COLEMAN	Florida
0	REL$/location/location/containedby	Suphachai Panichpakdi	New Zealand
0	REL$/book/author/works_written	Yucatan	Honduras
0	REL$/book/author/works_written	Mr. Fujimori	Mr. Vargas Llosa
0	REL$/book/author/works_written	Cora	Johnny
0	REL$/book/author/works_written	Jane O'Reilly	Margaret Moorman
0	REL$/book/author/works_written	Linda	Grant Raider
0	REL$/book/author/works_written	University of Chicago	B.A.
0	REL$/book/author/works_written	Francis Dyer	Thomas L Friedman
0	REL$/book/author/works_written	Frank Byers	John P. Marsh
0	REL$/book/author/works_written	Bulger	William Bulger
0	REL$/book/author/works_written	Owen Arthur	Barbados
0	REL$/book/author/works_written	Mr. Gromyko	Foreign Ministry
0	REL$/book/author/works_written	Edythe Neiberg	Melvin
0	REL$/book/author/works_written	Freud Memorial Chair	University College
0	REL$/book/author/works_written	Intercom Conspiracy	Switzerland
0	REL$/book/author/works_written	Michael Bolton	Hotel Macklowe
0	REL$/book/author/works_written	Fernand Braudel	Sian Reynolds
0	REL$/book/author/works_written	Jean-Michel Bergougnoux	Le Cygne
1	REL$/book/author/works_written	Britt Montero	Miami News
0	REL$/book/author/works_written	Rudolf Hoess	Auschwitz
0	REL$/book/author/works_written	Ms. Lawson	England
0	REL$/book/author/works_written	Chekhov	Pushkin Prize
0	REL$/book/author/works_written	Mr. Faller	Johannesburg College of Education
0	REL$/book/author/works_written	Theater of the Bizarre	Elbo Room
0	REL$/book/author/works_written	Timothy McMinn	Belleville
0	REL$/book/author/works_written	Ken Berents	Baltimore Sun
0	REL$/book/author/works_written	SARAJEVO	Michael Winterbottom
0	REL$/business/person/company	Mr. Jouret	Free University of Brussels
0	REL$/business/person/company	Boston Science Unit	BBC
0	REL$/business/person/company	Croft	Polar Exploration
1	REL$/business/person/company	Patricia S. Fleming	AIDS
0	REL$/business/person/company	Jake Plummer	Juan Roque
1	REL$/business/person/company	Van Gordon Sauter	CBS Sports
1	REL$/business/person/company	J. Randolph Babbitt	Air Line Pilots Association
0	REL$/business/person/company	Mr. Cisneros	George Washington University
0	REL$/business/person/company	Lexmark	International Business Machines Corporation
0	REL$/business/person/company	Dubai	Citibank
1	REL$/business/person/company	Devora	Hebrew University
